,AAPL,AAPL,AAPL,AAPL,AAPL,AMZN,AMZN,AMZN,AMZN,AMZN,BA,BA,BA,BA,BA,NVDA,NVDA,NVDA,NVDA,NVDA,BRK.A,BRK.A,BRK.A,BRK.A,BRK.A,GS,GS,GS,GS,GS,COP,COP,COP,COP,COP,GILD,GILD,GILD,GILD,GILD,CCOI,CCOI,CCOI,CCOI,CCOI,PG,PG,PG,PG,PG
,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume
time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-18 00:00:00-05:00,118.61,119.82,118.0,118.0,66333033,3134.0,3140.0,3105.1,3105.1,2625670,223.02,223.02,203.0,203.2,121049594,538.61,544.23,527.4,537.0,9548474,351900.0,351900.0,345500.0,345500.0,673,225.0,227.72,223.51,224.3,4853143,38.96,40.87,38.65,39.18,44399871,61.04,61.64,60.56,60.9,7916064,60.73,61.22,58.61,58.67,245378,141.99,142.1,139.66,139.69,8692880
2020-11-19 00:00:00-05:00,117.59,119.06,116.81,118.64,67716820,3105.31,3125.0,3080.92,3114.41,2667000,200.45,209.44,199.9007,205.56,66289637,528.51,539.5,524.0,537.85,13466510,343633.97,345000.0,341897.0,345000.0,424,224.3,224.94,222.11,224.57,2697274,38.71,39.61,38.38,39.48,22288882,60.5,60.96,59.9,60.62,6712350,58.13,58.66,57.42,58.3,258636,139.87,140.115,138.447,139.53,8041228
2020-11-20 00:00:00-05:00,118.64,118.77,117.29,117.32,66641286,3117.02,3132.89,3098.0457,3099.205,2850532,204.59,206.58,199.17,199.62,34789469,538.16,539.7799,522.6,523.51,8114541,343800.0,344849.0,340727.5,341044.47,437,223.0,224.81,222.63,223.22,3113567,39.31,39.93,39.14,39.7,22012208,59.6,60.2578,59.48,60.1,8327558,57.8,58.25,57.27,57.55,232130,139.53,140.35,138.63,139.3,7488519
2020-11-23 00:00:00-05:00,117.18,117.6202,113.75,113.88,118772957,3116.6985,3139.745,3065.46,3100.18,4234476,203.24,214.2099,201.87,211.38,52943969,526.8452,535.3,520.62,525.201,7893123,343500.0,345732.75,342379.8,344356.0,543,226.06,230.0,225.73,228.83,5866526,40.36,42.84,40.27,42.71,24990582,60.07,60.285,59.365,59.9,7894666,58.1,58.699,56.985,57.52,272136,139.32,139.95,137.8627,138.76,7557350
2020-11-24 00:00:00-05:00,113.91,115.85,112.59,115.17,103428825,3100.5,3134.25,3086.258,3116.86,3305787,219.43,222.95,215.76,218.38,58722982,525.7,526.48,515.4,518.46,8070493,349580.0,352450.0,347310.0,350876.0,837,231.1,238.116,230.63,237.87,6272636,44.08,45.359,43.78,44.41,29105012,59.63,60.98,59.59,60.24,6055050,58.03,58.75,56.65,57.35,326165,138.83,139.84,138.07,138.32,10972021
2020-11-25 00:00:00-05:00,115.55,116.75,115.17,116.02,68910636,3141.87,3198.0,3140.26,3184.82,3478095,217.71,221.0,213.09,217.56,37391778,521.3,530.7756,520.8,529.4,6124418,350939.0,351000.0,348446.03,350045.1,568,235.0,237.45,232.43,236.74,3411257,44.0,44.44,43.355,43.63,29020207,60.1799,60.44,59.465,59.5,6713369,57.69,57.8435,56.32,56.89,187796,138.16,139.39,138.04,138.69,14838716
2020-11-27 00:00:00-05:00,116.57,117.49,116.22,116.6,43035501,3211.26,3216.19,3190.05,3195.95,2179416,218.25,219.93,216.04,216.5001,19431024,535.0,536.3,526.8218,530.67,3876790,350444.0,351040.0,346200.0,347392.5,322,237.0,237.3,233.785,235.59,1920802,43.4,43.91,42.4,42.82,8576262,59.64,60.06,59.2789,60.03,4609473,57.27,57.6,56.63,57.45,77849,138.59,138.89,137.53,138.6,5734500
2020-11-30 00:00:00-05:00,116.97,120.97,116.81,119.06,131494491,3208.48,3228.39,3125.55,3168.03,3492689,215.7,217.7799,208.5188,210.98,15295157,530.6,536.5,518.8941,536.49,6138546,346000.0,346299.4,342672.0,343525.0,193,232.05,235.0,230.36,230.58,2111945,41.93,42.04,39.54,39.57,12634532,59.76,60.79,59.64,60.75,8814484,56.89,58.47,56.71,58.04,351301,138.0,139.2,136.74,138.905,6320513
2020-12-01 00:00:00-05:00,121.01,123.4693,120.01,122.7,115221944,3188.5,3248.95,3157.18,3220.08,4192750,214.31,218.09,213.0,213.14,14450484,539.69,541.15,529.13,535.6,6857005,346480.0,348272.0,344478.62,344735.0,184,231.96,234.8704,231.35,232.09,1875447,40.9,40.95,39.215,39.26,11312275,60.82,61.975,60.8,61.12,8059814,58.0,58.59,57.42,57.95,312341,139.16,139.54,138.16,139.37,5558742
2020-12-02 00:00:00-05:00,122.02,123.37,120.89,123.08,75619249,3221.65,3232.0,3173.26,3203.75,2776516,213.01,224.99,210.3,223.84,24602972,534.02,546.9377,529.37,541.77,6652366,344300.0,345929.0,342900.0,345929.0,280,232.08,238.13,231.5822,237.75,1783965,39.18,40.965,38.83,39.97,10799171,61.07,61.87,60.955,61.13,5292028,57.64,58.19,56.49,57.12,294302,139.37,139.94,137.485,138.37,5021200
2020-12-03 00:00:00-05:00,123.52,123.78,122.21,122.94,67399458,3205.46,3228.64,3181.31,3188.66,2578482,228.3,242.0,226.53,237.35,44733180,543.5,546.4,533.16,536.12,4462087,345500.0,347300.0,343602.0,346690.0,220,237.29,238.85,234.64,235.62,1701862,40.05,42.15,39.63,41.2,13989083,61.05,61.53,60.55,60.87,4915171,56.78,58.36,56.695,58.13,322328,138.09,138.35,135.54,137.339,6149067
2020-12-04 00:00:00-05:00,122.6,122.8608,121.52,122.24,65287653,3198.21,3198.21,3158.76,3163.49,2651712,236.36,238.1799,230.25,232.58,27277262,537.94,542.3999,535.5476,542.39,4507534,347000.0,348000.0,345900.0,346930.0,652,237.7,239.75,236.95,239.55,2115250,42.29,44.35,42.11,44.28,11672827,60.8165,61.67,60.7,61.56,5061903,58.45,58.86,57.49,58.26,212851,137.21,137.86,135.87,137.47,5298274
2020-12-07 00:00:00-05:00,122.31,124.57,122.25,123.8,72463180,3156.48,3180.76,3141.69,3158.77,2291149,238.5,244.08,237.11,238.03,30257192,544.05,549.25,540.0,544.43,4999374,344785.0,345500.0,342600.0,343646.0,651,238.54,239.85,235.45,238.49,1358122,43.35,43.44,42.52,42.83,9789114,61.665,61.7,60.41,60.83,5995658,57.76,58.41,57.38,57.55,237411,136.61,137.735,136.56,137.68,4436140
2020-12-08 00:00:00-05:00,124.37,124.98,123.09,124.33,69695298,3158.9,3184.13,3120.02,3176.64,2985433,238.7,241.7,234.46,236.47,18644761,543.4,543.95,531.26,533.84,6249276,341887.75,343190.6,340125.6,342310.0,303,237.01,239.19,236.58,238.85,1066235,42.0,43.44,41.7,42.69,9108035,60.56,61.25,60.5294,61.17,4932735,57.43,57.85,56.85,57.28,217976,137.02,138.78,136.43,138.05,4723196
2020-12-09 00:00:00-05:00,124.53,125.95,121.0,121.67,99218318,3167.89,3174.43,3088.0,3101.35,3743779,238.64,240.84,228.28,231.77,17870964,532.02,536.56,514.7295,517.23,8532768,342526.0,343000.0,340300.0,341385.6,284,240.0,245.36,239.53,242.62,3228510,43.28,43.5,41.72,42.69,9924197,61.17,61.4,60.47,60.8,5857447,57.87,59.2,56.805,59.07,372800,137.83,138.04,136.25,136.33,4906762
2020-12-10 00:00:00-05:00,120.5,123.87,120.15,123.22,70011939,3088.99,3142.1,3076.0,3100.07,2616777,228.1,237.01,228.02,234.39,14999023,514.76,522.7499,513.975,518.72,4468802,339750.0,341942.0,339060.6,341127.03,265,240.0,245.1799,239.5138,244.4,1971872,42.61,44.22,42.45,44.0,12170968,60.66,60.895,60.13,60.43,6183380,59.13,59.72,58.21,58.82,332281,136.52,136.92,135.04,135.5,5147500
2020-12-11 00:00:00-05:00,122.43,122.76,120.55,122.49,75289233,3096.66,3118.67,3072.82,3116.41,2829892,232.82,236.22,228.33,230.33,16074590,518.69,520.8,512.92,520.65,4709831,338440.0,340414.94,337167.0,339700.0,231,240.81,241.2,237.1,240.0,1785672,43.51,43.82,43.17,43.48,12655973,60.22,60.81,60.09,60.77,6455426,58.43,58.72,56.7624,58.435,217143,134.46,136.8,134.2001,136.52,4300352
2020-12-14 00:00:00-05:00,122.6,123.35,121.55,121.77,65119346,3143.0,3190.47,3126.0,3156.97,3595275,235.0,237.63,228.37,228.63,18090540,523.515,535.55,523.1,532.35,6135970,342200.0,342200.0,334040.84,334427.22,345,243.28,243.5,237.39,237.51,1558016,44.08,44.25,42.26,42.36,13774972,60.39,60.42,59.75,59.83,9349437,58.89,60.06,58.32,59.36,293226,137.02,137.93,135.8,135.85,3996373
2020-12-15 00:00:00-05:00,124.34,127.9,124.13,127.89,140585059,3181.01,3188.5,3130.49,3166.45,2911200,230.0,232.5,224.36,229.5,18100377,537.59,538.56,527.47,534.49,4115931,336494.0,338920.0,334642.78,336540.0,442,239.5,243.61,237.19,242.43,1987288,42.66,42.98,41.705,42.81,8980083,59.82,60.07,59.265,59.45,6918484,59.67,60.81,58.8,60.79,338110,136.39,137.54,136.24,136.65,3812988
2020-12-16 00:00:00-05:00,127.41,128.37,126.56,127.75,84637825,3176.01,3247.0,3163.68,3240.96,3845903,229.33,232.37,225.2959,225.84,16677828,536.8999,537.49,528.5,529.49,4857748,337154.0,338559.0,333333.0,334200.0,419,243.56,243.9,241.12,243.77,1592443,42.85,42.935,42.13,42.33,8079562,59.31,59.47,58.69,58.93,7387833,61.2,61.915,60.06,60.57,314967,136.71,138.27,136.71,137.22,3776426
2020-12-17 00:00:00-05:00,128.9,129.58,128.045,128.65,76704353,3250.0,3263.51,3221.0,3237.015,3037171,227.24,228.49,220.53,221.26,16379304,534.67,535.18,527.14,533.75,4795287,335000.16,338913.12,333150.0,338800.0,731,245.0,245.93,243.0,244.55,1892283,42.77,42.77,41.62,41.97,8396415,58.93,59.28,58.61,59.07,7750506,59.89,60.84,59.545,60.62,280781,138.01,139.12,137.95,138.24,4748967
2020-12-18 00:00:00-05:00,128.96,129.1,126.12,126.65,109773113,3243.99,3249.42,3171.6,3201.07,4186849,222.05,223.464,218.61,220.1,15953605,535.16,536.2,522.82,530.61,6032989,338000.0,338468.25,333864.56,336250.0,488,245.39,245.39,240.56,242.17,3112249,41.99,42.2,40.73,40.95,11136597,59.18,59.18,58.53,59.09,9263211,60.96,61.71,60.34,60.93,421606,138.26,140.07,137.45,139.24,10125273
2020-12-21 00:00:00-05:00,125.02,128.31,123.449,128.24,99115677,3200.01,3226.9666,3166.0,3205.74,3242075,212.34,219.43,211.1,219.285,16887167,522.99,534.8,518.7,533.13,5977383,333650.0,338400.0,333650.0,337800.0,404,250.29,260.85,248.76,256.83,6847745,39.41,40.916,38.93,40.21,9910088,58.45,58.6101,57.7,58.55,8456624,60.37,60.49,58.89,60.09,194583,137.96,138.43,136.22,137.49,4418660
2020-12-22 00:00:00-05:00,131.61,134.405,129.65,131.845,156846263,3202.8435,3222.0,3180.08,3206.52,2098711,223.28,223.89,217.7,218.82,11526351,532.77,533.4899,522.1552,531.13,4049543,335535.0,336615.0,334500.0,334500.0,361,256.86,257.7,249.8,250.09,2991963,40.2,40.28,38.88,39.03,7534110,58.22,58.32,56.81,57.01,13909707,60.06,62.1,59.75,61.93,242518,137.29,138.07,136.38,136.53,4070489
2020-12-23 00:00:00-05:00,132.16,132.43,130.78,130.96,76023894,3205.0,3210.13,3184.17,3186.73,1836532,219.55,224.4022,219.32,219.56,10326796,530.24,531.0,520.2,520.2,3814270,336400.0,338532.75,336400.0,336600.0,458,251.5,260.575,251.3,256.54,3087187,39.41,40.71,39.33,40.08,5299304,56.9,57.62,56.9,57.37,7621938,62.43,62.7,58.5122,58.52,386914,137.39,137.55,136.13,136.35,4357886
2020-12-24 00:00:00-05:00,131.32,133.46,131.1,131.99,51675667,3193.9,3202.0,3169.0,3171.16,1379521,219.62,219.88,216.05,217.13,6224648,521.49,525.3,517.55,519.71,2326566,337000.0,341000.0,337000.0,340357.0,210,257.04,257.62,253.75,256.18,884089,40.01,40.01,38.96,39.51,3301285,57.33,57.41,56.96,57.06,3072328,58.86,59.7,58.06,59.7,174154,136.2,138.13,136.2,137.81,2076306
2020-12-28 00:00:00-05:00,133.99,137.34,133.51,136.73,116008068,3194.0,3304.0,3172.69,3283.96,5387557,218.19,219.2,215.1627,216.09,8211438,522.5,522.5,510.527,516.22,4892280,342000.0,345250.0,341445.0,343100.0,379,257.81,262.655,257.0,259.67,2442009,39.56,40.47,39.1,39.31,5785839,57.04,57.64,56.7,56.9,7657533,59.81,61.41,59.5,60.99,238340,138.15,139.3935,137.945,138.72,2916003
2020-12-29 00:00:00-05:00,138.05,138.789,134.3409,134.93,114407189,3309.94,3350.65,3281.223,3320.71,4605698,218.3,221.68,215.4,216.185,14055614,517.0,522.9,513.69,517.75,4078796,345143.94,346677.0,343975.0,344820.0,290,260.26,260.8606,256.5,258.01,1302866,39.36,39.94,38.77,39.07,6359934,56.96,57.665,56.71,56.84,6680459,61.37,61.95,58.86,59.72,322298,139.22,139.94,138.2,138.45,3713102
2020-12-30 00:00:00-05:00,135.58,135.99,133.4,133.72,87788124,3341.0,3342.1,3282.47,3285.85,2897643,216.36,218.554,214.365,216.5983,9528905,519.6124,528.55,515.87,525.45,5033633,344410.0,346110.66,343917.0,344480.0,183,258.81,260.65,257.83,259.61,1374200,38.99,40.04,38.81,40.02,5418386,57.0,57.24,56.56,56.64,7880311,59.64,60.84,58.83,58.85,238726,138.6,138.9214,137.55,137.8,2260510
2020-12-31 00:00:00-05:00,134.08,134.74,131.72,132.58,86901528,3275.0,3282.9219,3241.2,3256.41,2636124,216.24,216.9,212.7,214.01,9907894,525.46,526.045,516.6,522.12,4220631,344302.25,348500.0,343806.03,348500.0,271,258.8,263.93,258.0001,263.39,1772564,39.91,40.29,39.61,39.98,6540600,56.6,58.36,56.56,58.24,9517077,58.9,59.9699,58.235,59.88,201536,138.31,139.29,137.39,139.0,2561486
2021-01-04 00:00:00-05:00,133.52,133.6116,126.76,129.41,123353442,3270.0,3272.0,3144.02,3186.65,3974073,210.0,210.2,202.4911,202.91,20361905,524.17,546.0999,518.5,524.54,12699240,347825.0,347825.0,340816.06,342975.38,399,267.0,267.58,260.16,265.06,3166533,40.5,40.65,39.18,39.56,7824657,58.67,60.16,57.9291,60.15,12063632,59.87,60.357,58.93,59.61,350344,139.66,139.86,136.35,137.76,5799603
2021-01-05 00:00:00-05:00,128.89,131.74,128.43,130.95,85139362,3166.01,3223.38,3165.06,3218.51,2325459,204.74,213.35,204.6,211.71,17713212,523.99,537.74,523.48,536.24,6698409,343900.0,344715.0,340850.0,341600.0,324,263.88,273.5,262.57,270.84,3745291,40.24,42.87,40.0,41.85,10932786,60.23,60.45,59.621,60.01,11561645,59.62,59.88,57.2001,57.23,223068,137.99,138.92,136.27,138.75,5460465
2021-01-06 00:00:00-05:00,127.72,131.0499,126.382,126.58,142064548,3146.48,3197.509,3131.16,3138.01,3919285,210.22,215.61,209.34,210.995,15440061,528.9,529.8,503.44,504.96,13414494,343000.0,349000.0,342000.0,345115.0,919,276.29,288.38,273.1,285.32,5748505,42.53,43.945,41.92,43.51,9584925,59.7,62.0765,59.695,61.96,10847444,57.61,60.3,56.53,60.23,387268,138.77,141.04,138.6,140.16,8053731
2021-01-07 00:00:00-05:00,128.36,131.63,127.86,130.85,95314687,3157.0,3208.542,3155.0,3161.41,2951339,213.39,216.6,211.78,212.71,12814146,518.7,535.11,515.4601,533.81,10627619,347900.0,351000.0,347120.03,349200.0,297,287.77,295.8894,286.68,291.65,3556449,44.05,44.99,43.595,44.71,8518557,61.9,63.24,61.52,62.51,9487772,59.93,60.84,59.03,59.93,175263,139.75,140.13,138.04,138.85,5990654
2021-01-08 00:00:00-05:00,132.43,132.63,130.23,131.99,93211863,3180.0,3190.64,3142.2,3182.7,3261271,213.61,214.1,208.155,209.9,13264107,534.5,536.8399,521.68,531.16,6537313,350500.0,352032.0,348100.0,351500.0,241,292.0,292.28,285.06,290.08,2523347,45.0,45.48,44.185,44.69,8182261,62.61,63.41,62.505,63.03,7075841,59.88,60.85,58.84,59.36,237357,138.47,139.055,137.0,138.79,5292613
2021-01-11 00:00:00-05:00,129.19,130.17,128.5,128.98,84845947,3148.01,3156.384,3110.0,3115.75,3263070,203.03,207.7799,201.01,206.79,15628080,536.75,558.44,534.5,544.57,12005982,348100.0,351140.66,348072.75,349879.3,156,286.8,295.0,284.2,293.82,2341279,44.1,45.71,43.31,45.38,8859558,63.75,64.18,62.27,62.51,10086237,59.0,59.99,57.895,58.73,272318,138.75,139.44,137.6,137.86,4310062
2021-01-12 00:00:00-05:00,128.5,129.69,126.86,128.8199,83381829,3120.0,3142.1418,3086.0,3120.88,3009716,206.65,209.06,204.81,208.41,23675069,550.1,550.18,533.8,539.4,6628513,350050.0,351250.25,348250.0,350500.0,388,297.14,303.98,296.02,302.0,8065071,46.02,47.67,45.72,47.42,22730218,62.66,62.79,61.465,62.08,8092897,58.53,59.99,57.59,59.9,384331,137.85,138.25,136.24,137.03,8409330
2021-01-13 00:00:00-05:00,128.76,131.45,128.49,130.89,77928722,3128.44,3189.95,3122.08,3166.24,2985766,207.15,208.79,204.85,207.2153,16638786,539.5986,544.9999,535.4001,541.22,4712929,349147.0,353000.0,348140.38,352380.0,532,300.08,303.72,299.1,302.94,4494957,47.35,47.47,46.6,47.1,19991443,61.82,62.15,61.44,61.54,5727712,60.2,60.44,59.25,59.51,124800,137.1,138.07,137.1,137.25,8206304
2021-01-14 00:00:00-05:00,130.8,131.0,128.76,128.92,78672922,3167.52,3178.0,3120.59,3129.32,2668943,208.79,214.19,208.21,209.91,11258583,543.0,543.99,527.22,527.83,6435675,353100.0,353697.53,351573.84,353000.0,125,304.05,309.41,303.54,307.83,2893698,47.42,48.29,46.77,47.86,11183883,61.64,63.13,61.46,62.4,6626815,59.74,60.78,58.8,60.39,167096,137.43,137.65,135.28,135.87,4795770
2021-01-15 00:00:00-05:00,128.78,130.2242,127.0,127.07,97478662,3123.02,3142.545,3095.17,3104.54,3703097,208.96,209.25,204.2,204.27,10329816,529.12,533.01,513.94,514.38,6260635,350540.0,352500.0,348500.0,351440.0,278,301.19,304.86,296.88,301.16,3560909,47.28,47.28,44.525,45.12,23606496,62.3,63.595,62.13,63.34,8150296,60.22,60.61,59.265,59.55,190732,135.25,136.2,134.66,134.79,6542940
2021-01-19 00:00:00-05:00,127.78,128.71,126.938,127.82,77372754,3107.0,3145.0,3096.0,3121.0,2780438,206.99,211.52,206.52,210.7,11375244,520.65,523.7593,513.76,521.01,4630213,351177.25,354837.0,348070.0,352422.0,317,305.0,306.6,293.8031,294.39,5916398,45.15,46.15,44.86,46.0,10665096,64.73,68.157,64.6,67.07,17109692,59.84,60.87,59.21,60.03,271051,135.7,136.36,133.56,133.57,6509346
2021-01-20 00:00:00-05:00,128.66,132.49,128.55,131.97,90745056,3181.99,3279.8,3175.0,3264.73,4777430,213.24,215.59,211.21,211.4,9198283,524.47,537.22,522.27,534.52,5808181,351975.0,353350.0,350639.38,352552.0,311,295.82,297.45,287.48,290.46,4366636,46.37,46.49,45.3,45.37,11598541,67.0,68.09,66.7,68.01,9014982,60.02,61.09,59.64,60.89,208959,132.53,133.8,131.26,131.86,10648422
2021-01-21 00:00:00-05:00,133.8,139.67,133.59,136.87,107349916,3293.0,3348.55,3289.5674,3307.21,4330235,211.72,211.93,206.34,207.46,10172676,536.7442,559.9743,530.1201,554.7,7912538,354200.0,354834.56,352400.0,352400.2,412,290.45,292.74,288.53,289.55,2283312,45.41,45.7,42.7,43.2,13799108,67.74,67.74,66.58,66.98,5926587,61.22,61.22,58.945,59.54,209772,130.65,131.99,130.505,131.05,7699440
2021-01-22 00:00:00-05:00,136.28,139.85,135.02,138.9699,104455613,3304.31,3321.91,3283.1643,3290.0,2377222,205.55,206.6999,204.27,205.83,7054615,549.6035,553.6693,545.09,548.5,5664833,351800.0,351800.0,349500.0,350600.0,307,286.69,290.59,285.5,289.28,2251852,42.06,42.98,41.75,42.69,7667488,66.527,67.47,66.24,66.95,4029172,59.13,61.16,59.0,61.05,184206,131.02,131.47,129.99,130.0,5692750
2021-01-25 00:00:00-05:00,143.07,145.09,136.54,142.9,142335837,3328.5,3363.89,3243.1462,3293.1,3353964,203.265,203.8,199.3,203.32,13275794,551.27,553.14,529.4592,546.39,5801720,349000.0,352085.0,347250.0,351590.0,425,285.53,286.35,277.5,283.13,4228775,42.13,42.63,41.24,42.58,8078191,66.71,68.26,66.4,68.16,7408623,60.64,61.94,60.19,61.85,167769,129.95,133.0,129.9,132.22,8619680
2021-01-26 00:00:00-05:00,143.6,144.3,141.37,143.185,85816874,3296.356,3338.0,3282.87,3326.12,2616245,205.34,208.35,201.79,202.0,10386132,543.2176,545.79,535.5,537.41,3664562,350190.88,351800.0,349025.0,349794.97,222,283.93,285.77,280.08,281.76,2607154,43.07,43.7,41.61,41.643,6763757,67.72,68.38,66.56,66.69,6227834,62.0172,62.53,60.54,61.74,210135,132.25,133.47,131.43,133.04,5312481
2021-01-27 00:00:00-05:00,143.43,144.3,140.41,142.53,110342303,3341.49,3346.52,3207.08,3234.98,4066864,196.9,199.47,191.8504,194.03,18535235,529.2,529.31,511.75,517.05,8394453,346145.0,346645.0,341119.0,342485.0,464,276.0,277.37,271.3201,273.58,3408943,40.98,42.09,40.21,40.66,8033607,65.75,66.92,65.08,65.5,8539793,61.46,61.69,58.82,59.06,311424,132.39,133.1,127.7,128.39,9388290
2021-01-28 00:00:00-05:00,139.52,141.99,136.7,137.04,127192871,3235.04,3301.68,3228.69,3239.7,2742821,198.045,200.42,196.0,197.12,9143944,519.85,533.59,518.42,521.93,5081366,344340.0,351976.1,344340.0,348001.0,446,274.61,279.83,271.33,275.07,3167895,41.11,41.64,40.375,41.11,7979513,65.25,66.235,64.0,64.67,6867917,59.23,59.68,57.39,58.02,355503,127.84,131.65,127.4405,130.35,6588604
2021-01-29 00:00:00-05:00,135.83,136.74,130.21,131.83,162479747,3230.0,3236.99,3184.55,3206.31,2855494,198.3,201.57,193.51,194.11,8518134,523.0,533.39,516.4602,519.03,6135774,344749.0,346355.0,343500.0,343500.0,200,274.27,277.4,270.8,271.18,2125393,40.61,41.46,39.98,40.07,8998579,64.2,66.06,64.04,65.59,7297013,57.64,58.07,56.59,56.78,165809,130.19,130.29,128.14,128.2,4461516
2021-02-01 00:00:00-05:00,133.75,135.38,130.93,134.1,96660055,3242.36,3350.26,3235.025,3342.88,3734204,196.0,197.38,192.86,195.67,8413253,522.1335,530.83,516.11,529.48,4754048,345000.0,346945.0,344250.0,346175.0,304,272.66,276.8,272.0,274.62,2059337,40.43,40.98,39.7,40.74,8044481,66.03,66.27,65.06,65.06,5225658,57.83,58.35,56.48,57.93,247381,129.0,129.6597,128.2,128.97,5110576
2021-02-02 00:00:00-05:00,135.73,136.31,134.61,134.98,73079171,3380.0,3427.74,3361.125,3383.23,5024907,198.98,203.03,198.09,200.92,10692883,535.95,542.88,531.4199,542.28,4953201,348300.0,352000.0,348300.0,350157.03,424,278.32,288.25,278.0,286.9,4783573,41.55,42.3,40.9,40.94,7473114,65.09,65.97,64.21,65.12,6757511,58.56,59.3,58.055,58.855,257017,129.6,130.72,128.69,128.75,5725507
2021-02-03 00:00:00-05:00,135.76,135.77,133.61,133.9,76952077,3425.01,3434.0,3308.62,3311.26,6445905,202.0,208.16,201.2606,207.29,11447219,545.44,557.27,540.66,541.12,5733333,350200.0,351085.84,349250.0,350700.0,161,286.61,289.81,285.1801,288.54,2422002,41.25,43.625,41.01,43.2,10063459,65.21,65.69,64.51,64.51,5578245,60.01,60.91,58.9197,59.56,293968,128.95,129.195,127.75,128.91,6286418
2021-02-04 00:00:00-05:00,136.3,137.4,134.59,137.4,71745898,3330.0,3347.0,3277.75,3330.84,3481246,209.87,212.48,208.02,210.67,11487268,541.24,546.94,533.5145,546.57,4496185,351700.0,355000.0,351192.25,355000.0,379,290.0,295.83,289.525,294.12,2791068,43.61,44.02,42.59,44.0,10019083,64.89,65.99,64.44,65.89,5994120,59.5,60.78,58.98,60.65,146768,129.38,129.455,128.58,129.04,5760433
2021-02-05 00:00:00-05:00,137.35,137.42,135.86,136.77,69111348,3319.0,3377.0,3302.71,3352.49,3369086,212.25,213.1988,206.66,207.86,8593184,549.0,549.49,541.83,543.401,3694387,355750.0,356500.0,353845.6,354347.0,282,295.0,297.24,292.1901,293.5,2774760,44.89,44.92,44.09,44.41,8338209,67.25,69.36,66.71,68.46,13717790,61.1,61.21,60.08,61.1,119832,129.12,130.0961,129.03,129.58,4168382
2021-02-08 00:00:00-05:00,136.03,136.96,134.92,136.9007,63184550,3358.5,3365.0,3304.0,3323.49,3032558,209.55,211.99,208.3,211.9499,9748029,549.0886,578.95,549.0886,577.51,10059382,355000.0,357100.0,354401.0,357100.0,314,295.0,300.89,294.5,300.15,2687050,45.25,47.23,45.1,46.785,10859584,68.5,68.76,67.31,67.98,8172571,61.08,62.04,59.91,61.6975,143461,129.93,130.1,128.11,129.11,5973985
2021-02-09 00:00:00-05:00,136.62,137.877,135.85,136.0,70140432,3312.49,3338.0,3297.84,3305.0,2046628,210.6,216.73,208.9027,215.17,13176444,573.625,583.33,568.9,570.25,6769489,356588.0,362395.0,355021.0,361125.0,561,299.6,302.45,297.7,300.6,1847949,46.22,47.44,45.86,46.86,7483954,67.77,67.84,66.8504,67.3,5991144,62.02,62.3,60.96,61.96,130228,129.46,129.94,128.23,128.69,4757793
2021-02-10 00:00:00-05:00,136.48,136.99,134.4,135.36,66856066,3314.0,3317.9548,3254.0,3286.59,2828767,215.65,217.49,211.12,212.0,11184594,578.53,596.2,573.655,590.57,11455357,363145.0,363231.5,360555.66,362000.0,265,300.0,305.18,297.75,304.27,2830494,47.19,48.0,46.4111,47.26,9753820,67.26,68.32,67.1,67.29,6718377,61.98,62.7587,61.9,62.22,236769,128.75,129.16,127.96,128.22,7095981
