,BTC,BTC,BTC,BTC,ETH,ETH,ETH,ETH,LTE,LTE,LTE,LTE,LINK,LINK,LINK,LINK,ADA,ADA,ADA,ADA
,volume,price,market_cap,total_volume,volume,price,market_cap,total_volume,volume,price,market_cap,total_volume,volume,price,market_cap,total_volume,volume,price,market_cap,total_volume
231,1387152000000,789.15,9573257565.0,0.0,1458950400000,10.96552244468764,860590847.122157,9099232.99988865,1387152000000,26.3484,632561637.0,0.0,1530144000000,0.1719098577485593,60168450.21199575,461893.91949708964,1528243200000,0.21933920134469015,5686822945.012366,126118003.3137987
232,1387238400000,691.65,8393847109.0,0.0,1459036800000,10.37751681820161,814770808.1488085,16296116.833151689,1387238400000,23.2584,559079419.0,0.0,1530230400000,0.1660272838225857,58109549.337905,1017005.802117053,1528329600000,0.21524780377011557,5580744991.497369,87531548.7081063
233,1387324800000,559.36,6791343584.0,0.0,1459123200000,11.67625154039094,917099302.4921898,23146182.980729047,1387324800000,15.8564,381657079.0,0.0,1530316800000,0.18134958757782982,63472355.65224043,450852.8977640779,1528416000000,0.20922544727030998,5424602929.721927,78553211.8830692
234,1387411200000,677.84,8233502182.0,0.0,1459209600000,11.73817083046575,922332031.7043784,17227685.66894123,1387411200000,18.0604,435211248.0,0.0,1530403200000,0.22425276928366122,78488469.24928142,1455046.4138443205,1528502400000,0.20434564691054882,5298084001.583041,72235000.98317525
235,1387497600000,694.25,8436421862.0,0.0,1459296000000,11.88228675953419,934038009.0318996,18966041.620488863,1387497600000,18.3596,442900418.0,0.0,1530489600000,0.2202494844758419,77087319.56654467,549251.2204609525,1528588800000,0.2001045407220412,5188124542.274455,51331885.07388687
236,1387584000000,596.12,7246404914.0,0.0,1459382400000,11.35463054290018,892916961.5825855,14483801.493105622,1387584000000,16.9291,408854559.0,0.0,1530576000000,0.24831217775230605,86909262.21330711,858213.0834379349,1528675200000,0.17700556463229938,4589235759.840144,140182776.98293754
237,1387670400000,650.27,7907201916.0,0.0,1459468800000,11.63607180334684,915415691.5298438,11085851.666571325,1387670400000,17.0944,413275787.0,0.0,1530662400000,0.2358415658842221,82544548.05947773,656884.1788481011,1528761600000,0.18101254117876267,4693124923.404409,94615123.95432249
238,1387756800000,645.75,7854951431.0,0.0,1459555200000,11.5639776320382,910108352.6203126,8250251.46099724,1387756800000,17.344,419781896.0,0.0,1530748800000,0.23178696396409926,81125437.38743475,605083.7371224109,1528848000000,0.1661614302504176,4308079122.7975445,85228066.31990448
239,1387843200000,659.94,8030446893.0,0.0,1459641600000,11.51238012010477,906254482.4679867,6190954.954391588,1387843200000,17.4283,422298898.0,0.0,1530835200000,0.21776796276036517,76218786.96612781,622346.4762322123,1528934400000,0.16060084005199157,4163909308.490041,107052294.64626159
240,1387929600000,668.74,8140337961.0,0.0,1459728000000,11.18688123888369,881135506.2361231,8612716.039295983,1387929600000,20.0852,487259761.0,0.0,1530921600000,0.23321621892810293,81625676.62483603,507998.55036789423,1529020800000,0.17171258748705198,4452004368.039293,204772329.27416345
241,1388016000000,734.59,8944973877.0,0.0,1459814400000,10.41948468988903,821026031.4553995,19160809.10508679,1388016000000,25.1989,612031942.0,0.0,1531008000000,0.24850625404369836,86977188.91529442,1661202.8598646463,1529107200000,0.16215431458382334,4204186352.25583,76574765.2461011
242,1388102400000,734.27,8944473292.0,62881800.0,1459900800000,10.66622342007389,840796803.7682226,16326497.505610662,1388102400000,22.4503,545976524.0,33300600.0,1531094400000,0.24620046388299213,86170162.35904725,499645.10890802415,1529193600000,0.16235552042519688,4209403030.2977796,43419330.57645237
243,1388188800000,738.81,9002769255.0,28121600.0,1459987200000,10.0295684039377,790923840.975488,12647730.142575275,1388188800000,22.5277,548619151.0,13936600.0,1531180800000,0.23487337370276348,82205680.79596722,561229.1848006578,1529280000000,0.16021505026707739,4153906909.5237308,36508695.43851493
244,1388275200000,726.47,8855251580.0,27018300.0,1460073600000,9.758944911021473,769898368.4666554,14041839.904038262,1388275200000,23.1105,563520469.0,6729630.0,1531267200000,0.21079734575469053,73779071.0141417,584663.2107725854,1529366400000,0.1634923916606105,5086654525.278563,58000555.61427439
245,1388361600000,760.52,9270681761.0,24717100.0,1460160000000,9.899719595415823,781106339.0553539,12961939.644313943,1388361600000,24.8874,607594563.0,16361000.0,1531353600000,0.20740577368344662,72592020.78920631,524314.8247179734,1529452800000,0.1666453240422646,5184750085.592651,73982112.71644957
246,1388448000000,755.16,9205343763.0,21903500.0,1460246400000,8.814617175830122,695943784.1793737,42148631.996420056,1388448000000,24.446,597517493.0,8350680.0,1531440000000,0.20382869258072894,71340042.40325513,610812.7271519691,1529539200000,0.16166876317361192,5029916911.976811,85641307.72728695
247,1388534400000,767.74,9358693020.0,23448600.0,1460332800000,8.66829211893249,684660770.877576,14850316.572718466,1388534400000,24.5913,601777194.0,8159590.0,1531526400000,0.20023759506314165,70083158.27209958,752024.0111643337,1529625600000,0.15830872138714228,4925377663.485355,42401057.602429606
248,1388620800000,772.53,9417082760.0,16837800.0,1460419200000,7.51681223420342,593949307.4480366,22286939.435105387,1388620800000,25.5234,625306506.0,17790500.0,1531612800000,0.19434767756135934,68021687.14647578,493007.6644915877,1529712000000,0.14048488390131267,4370833793.374682,81070695.97759181
249,1388707200000,825.47,10062417390.0,54171500.0,1460505600000,8.015604593105122,633611436.0474921,30653780.43975513,1388707200000,24.144,592221947.0,25401900.0,1531699200000,0.19869556888694512,69543449.11043079,402666.10666263243,1529798400000,0.13878315814718434,4317888876.977662,40640076.43475348
250,1388793600000,849.14,10350952914.0,36344700.0,1460592000000,8.43365602127963,666925784.5002216,13178565.115089094,1388793600000,25.2298,619647471.0,12291600.0,1531785600000,0.22199338326166562,77697684.14158297,716516.3586791282,1529884800000,0.1321353596808119,4111059349.262947,76993945.57795139
251,1388880000000,919.41,11207538944.0,62414600.0,1460678400000,8.20613745870167,649194329.0397049,11510142.230195371,1388880000000,26.4831,651252321.0,23390300.0,1531872000000,0.24786343855763954,86752203.49517384,860332.7444374125,1529971200000,0.1351572909584158,4205079139.738666,60914268.91840328
252,1388966400000,936.38,11414401972.0,88584600.0,1460764800000,8.555981966976974,677141041.3390801,9164981.891612116,1388966400000,29.5781,728338292.0,61315300.0,1531958400000,0.2371512267007585,83002929.34526548,928306.3666235693,1530057600000,0.12605289473877845,3921818752.1440988,33825704.583285004
253,1389052800000,826.5,10107681750.0,80268100.0,1460851200000,9.323170276346234,738147546.3926145,23406128.933429755,1389052800000,25.2845,623425808.0,39372200.0,1532044800000,0.22786025816928343,79751090.3592492,706856.1567413346,1530144000000,0.12700558224465147,3951459227.5430093,40143616.64135134
254,1389139200000,838.32,10256342208.0,78060300.0,1460937600000,8.960482405053712,709720474.7865463,20650475.766265374,1389139200000,24.0103,592816516.0,53885400.0,1532131200000,0.21593573704741048,75577507.96659367,574828.9919840018,1530230400000,0.11951512594262992,3718412520.8548293,42471511.56333405
255,1389225600000,853.29,10443906952.0,58813600.0,1461024000000,8.696773038727313,689106961.8888905,11931697.805021903,1389225600000,24.0718,594994524.0,20295200.0,1532217600000,0.221273813063886,77445834.5723601,1042780.9035088639,1530316800000,0.12512278042220804,3892880584.7507772,70704522.63691038
256,1389312000000,863.3,10570439442.0,29763600.0,1461110400000,8.484150722584234,672532357.9918683,14929127.402227022,1389312000000,24.5063,606550334.0,9204280.0,1532304000000,0.20329975195455322,71154913.18409362,863347.0895461548,1530403200000,0.13782709931428794,4288143511.2185006,109337178.07661043
257,1389398400000,905.72,11094594497.0,48299500.0,1461196800000,8.11104074507033,643204549.648147,12241737.003326477,1389398400000,26.363,653268338.0,25538900.0,1532390400000,0.19593845336051155,68578458.67617905,714948.6644300473,1530489600000,0.14150418800347955,4402546876.602955,112348377.83276969
258,1389484800000,867.45,10630187711.0,40171100.0,1461283200000,7.855106665179344,623163882.7267805,12838519.618996318,1389484800000,25.4246,630757732.0,20664900.0,1532476800000,0.20205483952476483,70719193.8336677,1080155.0311005479,1530576000000,0.15359194216168753,4778626942.254823,130902702.74070089
259,1389571200000,840.96,10309307616.0,42950500.0,1461369600000,8.377192623957283,664843804.3114134,14263735.838354647,1389571200000,23.7879,590785675.0,14368700.0,1532563200000,0.2438325815851538,85341403.55480383,4248280.060016939,1530662400000,0.1498561094860915,4662395905.4953165,108874472.99145463
260,1389657600000,838.05,10276902394.0,23469400.0,1461456000000,7.995361207240304,634792414.6359913,10251449.903605143,1389657600000,23.7795,591066914.0,14094100.0,1532649600000,0.2509995446336331,87849840.6217716,2357213.9281094,1530748800000,0.1508083992441361,4692024005.971024,89312435.47101304
261,1389744000000,860.44,10555404678.0,28600400.0,1461542400000,7.812751656077315,620380381.4729422,9849771.90571352,1389744000000,25.056,623521166.0,11696800.0,1532736000000,0.2666973383797636,93344068.43291727,1958267.4462553335,1530835200000,0.14744331769396685,4587327957.908843,75502631.23733914
262,1389830400000,837.98,10283900055.0,18719700.0,1461628800000,7.424663266229029,589953549.0718942,17588527.338440873,1389830400000,25.0017,622918706.0,6589470.0,1532822400000,0.2797779641138054,97922287.4398319,1232488.2451297338,1530921600000,0.14544402100485454,4525124870.366038,71050257.75359368
263,1389916800000,812.9,9979241690.0,39266000.0,1461715200000,7.724694549946334,614038719.7664939,18898653.05760324,1389916800000,23.7499,592447288.0,9157700.0,1532908800000,0.3280443794920333,114815532.82221165,5351035.648640606,1531008000000,0.14803827195829727,4605838463.322896,50678197.15112288
264,1390003200000,840.0,10315662000.0,18052700.0,1461801600000,7.250216005225782,576551379.9087085,10503191.403122593,1390003200000,24.0262,600175773.0,6755730.0,1532995200000,0.3182034417973916,111371204.62908705,3595771.7841080404,1531094400000,0.14532768727707482,4521505439.04668,50052280.22756609
265,1390089600000,838.17,10293335273.0,17574100.0,1461888000000,7.47581760975781,594731702.4822702,8232651.035704131,1390089600000,24.8231,620824589.0,6780230.0,1533081600000,0.29319402265998523,102617907.93099482,2319946.8938912745,1531180800000,0.13965504686270147,4345015501.25221,43350203.387002125
266,1390176000000,869.15,10677333920.0,25421600.0,1461974400000,8.892970091837213,707751631.3173722,36023474.61132939,1390176000000,25.4841,638079917.0,6207610.0,1533168000000,0.2880413038766936,100814456.35684274,1567385.756174348,1531267200000,0.12866909735630658,4003215315.912768,63780388.6028103
267,1390262400000,869.57,10686776168.0,26779700.0,1462060800000,8.832454372832895,703213705.2833785,16329848.834566616,1390262400000,24.7594,620505326.0,4938180.0,1533254400000,0.30907967473324616,108177886.15663615,1988740.2817850374,1531353600000,0.1312753078323177,4084300999.3319077,51858453.66842318
268,1390348800000,865.03,10635024832.0,17879900.0,1462147200000,10.10782116866719,805073117.8028661,40531647.2594358,1390348800000,24.6703,618461083.0,5172120.0,1533340800000,0.2865205314356897,100282186.00249138,1422144.2252041013,1531440000000,0.1268467804212572,3946518508.2508974,38798934.368141934
269,1390435200000,846.97,10417265166.0,18412100.0,1462233600000,9.285335810954495,739862094.2932651,20068196.22374318,1390435200000,23.5596,590899600.0,10488600.0,1533427200000,0.25808427890651753,90329497.61728114,1271710.8276098077,1531526400000,0.13718088976085213,4268038326.4091306,97185026.1945133
270,1390521600000,808.32,9945387408.0,20176000.0,1462320000000,9.414136136064808,750420702.3036536,16758119.374866204,1390521600000,20.8659,524025253.0,26887900.0,1533513600000,0.25299567582717164,88548486.53951007,880258.7461083627,1531612800000,0.13683082551255343,4257146957.8588233,56758192.09310758
271,1390608000000,804.39,9900713656.0,31742800.0,1462406400000,9.827130178456441,783653892.6075463,17630163.279848542,1390608000000,21.3619,536977370.0,9167740.0,1533600000000,0.2358229296197572,82538025.36691502,704654.6522523204,1531699200000,0.14212862254494427,4421974586.6867075,51504850.002047434
272,1390694400000,853.51,10508799200.0,22676800.0,1462492800000,9.277042146778028,740079043.0208727,20206557.47556278,1390694400000,23.1017,581258501.0,11689000.0,1533686400000,0.23401732523156177,81906063.83104661,1039637.0850987834,1531785600000,0.1594957478395647,4962309005.760744,123611130.34070894
273,1390780800000,891.86,10984370725.0,32539200.0,1462579200000,9.381202893584621,748684467.9155403,10242971.602412278,1390780800000,23.0753,581115756.0,12517200.0,1533772800000,0.2294017402677167,80290609.09370084,1048099.5344308332,1531872000000,0.17094623516420682,5318562116.83789,150632561.88003966
274,1390867200000,777.0,9573533550.0,61878700.0,1462665600000,9.52920206226682,760794311.5000647,14850766.415806817,1390867200000,21.6138,544889388.0,22454900.0,1533859200000,0.2760343358008149,96612017.53028521,5830998.81796328,1531958400000,0.17925642139568287,5577112658.37009,327859302.64698696
275,1390953600000,816.85,10067676250.0,33409200.0,1462752000000,9.353276545574158,747045608.4385856,10349090.132607356,1390953600000,21.8387,551403240.0,8451760.0,1533945600000,0.27441628010924873,99999918.35845043,4600737.350436653,1532044800000,0.18103305706048198,5632388208.2126875,222316375.21586114
276,1391040000000,817.17,10074827642.0,16261700.0,1462838400000,9.350283703928604,747107780.4041426,8837274.15169184,1391040000000,21.245,537235147.0,6156740.0,1534032000000,0.27020652751835555,98465844.23124853,3316068.5254291515,1532131200000,0.16229084074203767,5049271290.773079,215935098.36805293
277,1391126400000,817.93,10087796517.0,31107400.0,1462924800000,9.981302920467385,797843002.2628187,14650764.255450204,1391126400000,21.6617,548414761.0,6775300.0,1534118400000,0.284509887088928,103678125.32746981,2604903.751619335,1532217600000,0.16313484456207844,5075530346.665262,130500992.65123789
278,1391212800000,832.52,10271715012.0,14722200.0,1463011200000,10.091492287586432,806976736.4777818,22804335.07313709,1391212800000,22.9952,582735252.0,4416580.0,1534204800000,0.2612684609489953,95208727.24510403,2610333.0579892173,1532304000000,0.16966711060125564,5278765373.51275,141054329.93714854
279,1391299200000,836.41,10323662258.0,19347600.0,1463097600000,10.585661577212786,846829870.6061078,27489270.96990509,1391299200000,22.8897,580614499.0,5700950.0,1534291200000,0.2714433020946422,98916536.72153093,3555406.168768534,1532390400000,0.1644406706730288,5116157841.492552,146409700.63389733
280,1391385600000,813.38,10043290888.0,12759200.0,1463184000000,10.176098567981153,814388813.0253446,18055946.18486381,1391385600000,21.7649,552621781.0,3479920.0,1534377600000,0.2572453382130778,93602865.50943571,2271822.986170432,1532476800000,0.17285389722809,5377914223.510212,196859871.40956587
281,1391472000000,832.36,10281144248.0,14823400.0,1463270400000,9.960446892869543,797447113.6994009,8453161.311741682,1391472000000,21.6449,550255652.0,4442980.0,1534464000000,0.2665227641744966,97051315.87736851,1743385.0998469726,1532563200000,0.17212923289669205,5355368115.626089,131393725.00354531
282,1391558400000,830.92,10267242207.0,15706200.0,1463356800000,11.1336459827202,891725938.6611807,27963225.28498735,1391558400000,21.4874,547046728.0,3391020.0,1534550400000,0.29186990625943454,106341635.91409093,2221422.177958745,1532649600000,0.16471651692846223,5124740103.87938,91064087.24774261
283,1391644800000,805.08,9951171213.0,47441900.0,1463443200000,12.157137161266911,974091672.7174443,36364157.81238995,1391644800000,20.3577,519013536.0,8309390.0,1534636800000,0.2702307785563211,98500217.11696471,1719647.880486891,1532736000000,0.1651333228458072,5137707971.5831375,104268002.31862088
284,1391731200000,721.32,8918941470.0,65733100.0,1463529600000,13.35361430554958,1070392165.1001045,62651459.72818858,1391731200000,19.1125,487758721.0,15229300.0,1534723200000,0.3007518507660273,109592707.06113423,2575411.8965715943,1532822400000,0.16351443502286017,5087340349.048101,50480410.91059892
285,1391817600000,701.61,8678266711.0,86940400.0,1463616000000,14.71832475600216,1180254102.1753519,53477909.077545226,1391817600000,18.5533,473926497.0,8138110.0,1534809600000,0.28946956438599253,105485479.19362257,1370184.9528163392,1532908800000,0.16334411318600636,5082041213.514109,48132238.692483574
286,1391904000000,672.07,8315656524.0,34864400.0,1463702400000,13.69368343400459,1098527825.600999,48337340.57185815,1391904000000,18.4581,471916471.0,6625600.0,1534896000000,0.30918948353166625,112679640.47739427,3693626.184856453,1532995200000,0.15386140209157645,4787010510.186205,74698278.39363481
287,1391990400000,689.65,8535556672.0,38527400.0,1463788800000,13.99924843857703,1123480271.01703,24426995.172922097,1391990400000,17.092,437355292.0,23466300.0,1534982400000,0.31228607280399795,113797357.64000805,2580005.032897641,1533081600000,0.14306516712847436,4451112815.662083,99077327.12028484
288,1392076800000,697.76,8638931672.0,121884000.0,1463875200000,14.248986066415835,1143985930.6592457,17413663.620256484,1392076800000,18.1777,465530970.0,12517100.0,1535068800000,0.32035983043210114,116734860.65251371,2138620.849091726,1533168000000,0.14092885649080406,4384646883.748479,90178073.48186134
289,1392163200000,655.26,8115968452.0,65970400.0,1463961600000,13.23503660198636,1063005899.322382,21271913.57732469,1392163200000,17.0879,438109901.0,12838900.0,1535155200000,0.33648093761172704,122629975.71550082,1517752.8959325617,1533254400000,0.13171648332341448,4098027065.024848,76242224.64208187
290,1392249600000,651.91,8077474557.0,19109100.0,1464048000000,12.66434299000911,1017513902.0341961,41166028.01368196,1392249600000,16.412,421219790.0,5799730.0,1535241600000,0.31771276498953316,115777571.75245695,855700.6244173159,1533340800000,0.13011678808951255,4048256571.6217947,89947943.98501141
291,1392336000000,623.57,7729134561.0,90917600.0,1464134400000,12.50426452924122,1005116816.0568345,25364775.557130534,1392336000000,15.9569,410011811.0,23444500.0,1535328000000,0.327476783930817,119335673.68646038,1162065.7881606687,1533427200000,0.12693422011748143,3949238974.4571247,66524246.4388209
292,1392422400000,644.1,7986582360.0,57350800.0,1464220800000,12.498353409631168,1005043803.4223615,19032556.07440177,1392422400000,16.0851,413848777.0,10056400.0,1535414400000,0.33589354706240415,122043017.69202061,619077.4333180559,1533513600000,0.13098738158914192,4075342898.511921,53162936.65637276
293,1392508800000,613.85,7614456286.0,24104900.0,1464307200000,11.19174476153149,900334792.3619336,53491048.64137498,1392508800000,15.4229,397347175.0,5110250.0,1535500800000,0.3361920691532148,122538283.665869,1267133.8762775436,1533600000000,0.13025878110390574,4052674327.101942,66660235.96311728
294,1392595200000,645.14,8005429360.0,48516100.0,1464393600000,11.76324560569715,946689008.4566064,44051409.767962486,1392595200000,15.7769,407014107.0,7948870.0,1535587200000,0.3084565688595027,112415740.61551426,834125.524924137,1533686400000,0.12516207109138078,3894103015.092145,67821011.04058647
295,1392681600000,625.01,7758139753.0,22066400.0,1464480000000,12.38905213533701,997114649.2059603,26254518.55363852,1392681600000,15.4332,398556278.0,3479380.0,1535673600000,0.3022887034633034,110149864.16760077,1282049.0488576468,1533772800000,0.11446936326483662,3561426307.0146255,100878371.98117897
296,1392768000000,620.99,7711283048.0,13276100.0,1464566400000,12.67843106889236,1021153612.0329038,13289827.482192438,1392768000000,15.6621,404855950.0,2194490.0,1535760000000,0.3290794699844154,119927573.41499883,1125303.2780518685,1533859200000,0.12320652130265171,3833261002.315823,117174724.77672382
297,1392854400000,593.89,7377405511.0,35743400.0,1464652800000,14.00927375901662,1128785731.519008,39491270.92023739,1392854400000,14.7345,381268507.0,6499250.0,1535846400000,0.33531643949692513,122195998.13988052,506022.18071212724,1533945600000,0.11566881887981083,3598744351.4190693,106177876.12407197
298,1392940800000,582.75,7241455462.0,56059000.0,1464739200000,13.857937834861247,1117038106.1276379,20161807.321217276,1392940800000,13.8882,359750267.0,9077900.0,1535932800000,0.31186632115723195,113380874.58823133,1323773.3498137589,1534032000000,0.11113328153921524,3457632515.5484295,101671731.1737532
299,1393027200000,571.06,7098404288.0,21675800.0,1464825600000,13.77433887468257,1110747962.0861454,9543717.946969878,1393027200000,14.0435,364226655.0,2944030.0,1536019200000,0.3038789480255549,111064764.24547432,694741.9258379518,1534118400000,0.11234656067126024,3495380643.9154916,64129653.20075746
300,1393113600000,622.97,7746491782.0,44590700.0,1464912000000,13.8427358773047,1116709699.2231467,21310804.97545615,1393113600000,15.7927,410112003.0,11342300.0,1536105600000,0.2973778928631896,108361300.0451524,1242861.0246373608,1534204800000,0.10394244909069657,3233907851.4019337,72874925.28251752
301,1393200000000,572.39,7120130927.0,47229500.0,1464998400000,13.697394260187224,1105420836.3746781,14233023.489212893,1393200000000,14.875,386790222.0,7381230.0,1536192000000,0.2719092787370237,99156940.70871621,1693600.303857693,1534291200000,0.0945872831199803,2942845393.7772417,141265235.71061143
302,1393286400000,489.31,6088839080.0,111102000.0,1465084800000,13.970529067786634,1127904559.166551,9908484.139421096,1393286400000,13.6107,354304950.0,23109600.0,1536278400000,0.2721175235323507,99143863.10537992,1780647.7336518853,1534377600000,0.09458962302920607,2935686756.6636543,107262392.82728326
303,1393372800000,567.25,7061198906.0,75039300.0,1465171200000,13.942005553967727,1126059079.2933497,7633717.194766483,1393372800000,14.3143,373034294.0,11621100.0,1536364800000,0.25865411679548655,94256821.34401357,1256474.2911486966,1534464000000,0.09516441725250115,2960108997.307976,57527997.87884952
304,1393459200000,586.28,7300959497.0,38219000.0,1465257600000,14.549216948648322,1175566661.3926558,19688483.52449011,1393459200000,14.1769,369834265.0,5028370.0,1536451200000,0.24196644342657844,88174887.35912265,538092.788436836,1534550400000,0.10991277515620165,3419659529.4465756,118693524.22822942
305,1393545600000,567.2,7065922360.0,24649000.0,1465344000000,14.43177555298705,1166543234.5850925,14566862.117567817,1393545600000,13.6863,357432834.0,5775470.0,1536537600000,0.23952734743888973,87287472.16295308,425091.8697396547,1534636800000,0.09965654612203598,3100562761.0952353,109323815.31372097
306,1393632000000,560.11,6979712746.0,22903800.0,1465430400000,14.44062374394472,1167724056.8805668,6538415.617239344,1393632000000,13.7268,358938030.0,4091080.0,1536624000000,0.247885374655316,90328414.5401558,588213.2533675691,1534723200000,0.10244331806140766,3187266160.2708416,54534210.09363542
307,1393718400000,561.35,6997269851.0,11143900.0,1465516800000,13.943733928604544,1127971788.6557844,9751904.43375697,1393718400000,13.1378,343975903.0,2549840.0,1536710400000,0.2600722607564526,94770064.3157073,939255.8244061603,1534809600000,0.09382954303166759,2919270216.9139543,55330631.76562017
308,1393804800000,585.79,7304054418.0,33049800.0,1465603200000,13.960460970231287,1129771063.2214296,9986576.468801256,1393804800000,13.6136,356866965.0,12965400.0,1536796800000,0.2540509654170261,92574013.74562408,849982.2622382238,1534896000000,0.09489303762290234,2952926214.598613,53931658.2448658
309,1393891200000,675.0,8418886875.0,86124600.0,1465689600000,15.697007269686255,1270814827.7909074,34155133.25971257,1393891200000,16.4496,431728865.0,46057300.0,1536883200000,0.27187717512185977,99242876.89775197,778663.0680772987,1534982400000,0.08994678106207081,2797856425.970636,70752219.33720112
310,1393977600000,658.24,8212712376.0,26946700.0,1465776000000,17.55275028575095,1421627594.3482137,33190471.728637412,1393977600000,16.1083,423328605.0,12138700.0,1536969600000,0.2687263108132249,98282042.2716816,745201.6743111417,1535068800000,0.09234223334002,2872996316.9687214,42398603.84215274
311,1394064000000,654.55,8169324004.0,16659800.0,1465862400000,18.770374371361417,1520848128.9016523,57195562.16615153,1394064000000,16.3005,428933052.0,8862560.0,1537056000000,0.2695197004083451,98141575.11966345,440165.97807752347,1535155200000,0.09427674229112143,2933435848.177201,39339909.76862817
312,1394150400000,617.62,7711032022.0,29823000.0,1465948800000,18.421853687438038,1493198806.5705338,16794245.386186022,1394150400000,15.853,417674299.0,6267080.0,1537142400000,0.27403210455531446,99859921.11042477,708165.6211544612,1535241600000,0.09447831021006314,2944391514.6778374,34263617.56409678
313,1394236800000,610.37,7623170337.0,21353000.0,1466035200000,20.509400413759888,1663058590.2352068,33609803.05751324,1394236800000,15.397,406196787.0,5880260.0,1537228800000,0.2681488707949901,97716014.43155754,688643.9060157645,1535328000000,0.0933299902786233,2892182364.4038644,30483200.13459168
314,1394323200000,636.17,7947989895.0,15489000.0,1466121600000,15.397397817568129,1249053416.9715872,176008430.131423,1394323200000,16.0151,423039731.0,6731190.0,1537315200000,0.2911254680161462,106086034.83849253,1615181.0401662579,1535414400000,0.10091575090984732,3132235466.0341716,62948151.71236462
315,1394409600000,621.17,7763134192.0,16425700.0,1466208000000,11.197136666677007,908703581.3956258,121410542.50029658,1394409600000,15.8318,418636393.0,5231530.0,1537401600000,0.329616664207829,120078705.416122,6239694.666489822,1535500800000,0.10569543606680701,3288447631.7808075,91666529.46681893
316,1394496000000,624.23,7803983008.0,12542300.0,1466294400000,12.23058702890821,992977657.9993956,68987538.97211507,1394496000000,16.1522,427557682.0,3777160.0,1537488000000,0.35368066941017295,128884620.29985581,25100977.991176955,1535587200000,0.1053327190471163,3284313693.998932,94067635.22343428
317,1394582400000,638.07,7979719372.0,20806300.0,1466380800000,11.814834520499266,959600009.086865,79924563.1953664,1394582400000,17.1924,455638211.0,12127300.0,1537574400000,0.3546441149043612,129235709.0571383,7918716.263882761,1535673600000,0.10089391832868926,3145985259.465431,74150720.91222401
318,1394668800000,639.03,7994472985.0,12866600.0,1466467200000,12.984597875196858,1055028896.3957832,73815982.10368486,1394668800000,17.0246,451703565.0,4462860.0,1537660800000,0.34012531237195404,123944918.48405287,2951518.962593204,1535760000000,0.10222952481723128,3180792979.8200274,50496644.8231354
319,1394755200000,629.67,7879611671.0,11939800.0,1466553600000,12.737756210638716,1035382450.4098117,157698817.03531438,1394755200000,16.5879,440658459.0,4034760.0,1537747200000,0.34455071168381385,125677565.6942075,2530733.902690282,1535846400000,0.1074236565593402,3342177673.128671,79478343.31776854
320,1394841600000,638.07,7987471922.0,5963930.0,1466640000000,13.676478995775716,1112128273.0865185,35210083.60811146,1394841600000,16.9373,450486517.0,3102540.0,1537833600000,0.33435767671154804,121834892.3784472,2012398.5046202913,1535932800000,0.105546660980027,3285356397.462127,67143765.819576
321,1394928000000,629.55,7883319532.0,4834240.0,1466726400000,13.94189690132606,1134160918.5765297,42975326.33415148,1394928000000,17.3074,460853728.0,5321400.0,1537920000000,0.3266724427681221,119042564.07004182,2476958.697627052,1536019200000,0.10362329331159675,3221965153.2290845,47835565.1473669
322,1395014400000,623.705,7812934238.0,13371500.0,1466812800000,14.276287720956573,1161808477.683748,13474760.65320482,1395014400000,17.3328,462046585.0,6980580.0,1538006400000,0.35160956925108533,128180931.82909933,4399730.167523035,1536105600000,0.10529341253815096,3275947567.0048895,56377369.89244925
323,1395100800000,612.622,7676276184.0,23217800.0,1466899200000,13.845029961871877,1127161866.113175,12716765.335899664,1395100800000,19.2724,514410305.0,26579500.0,1538092800000,0.3466424802765345,126301533.04435301,2227578.7702325783,1536192000000,0.088588942676832,2754520362.80453,105140724.83482462
324,1395187200000,610.636,7653772688.0,15227500.0,1466985600000,13.932543491059052,1134738651.812568,9026418.664550114,1395187200000,17.5924,470165757.0,35474700.0,1538179200000,0.3347538205289636,122021217.49773203,1149113.6419873587,1536278400000,0.08844954179771432,2751886526.2543106,91513177.25916453
325,1395273600000,592.07,7423640092.0,20048500.0,1467072000000,12.295660556232374,1001816707.4205686,38649828.67116688,1395273600000,16.4095,439003419.0,16594700.0,1538265600000,0.32978132419663236,120444675.0385192,1073618.5568731753,1536364800000,0.08330283199652924,2591797898.347765,48624757.18179719
326,1395360000000,582.303,7303695511.0,38053400.0,1467158400000,12.800496100256193,1043352935.7311049,24102058.67142671,1395360000000,15.8585,424718446.0,19233300.0,1538352000000,0.33158442425434975,120976487.37788011,1439826.5248846437,1536451200000,0.07784868821995129,2421433166.5035315,43510093.872598685
327,1395446400000,561.22,7041711523.0,17983700.0,1467244800000,13.33562669996461,1087390815.1043506,25109656.26842844,1395446400000,15.809,423885990.0,6232650.0,1538438400000,0.3255414625725677,118923009.77825436,1281726.1254655658,1536537600000,0.07639300157798225,2376844835.3931932,56659982.711171515
328,1395532800000,567.779,7127031703.0,10283000.0,1467331200000,12.329645963731734,1005775062.8852906,16090108.050608601,1395532800000,15.4232,413948725.0,2759660.0,1538524800000,0.3203686898399812,116743365.92853923,1228197.0883656067,1536624000000,0.07341988770838016,2281645616.868315,51745441.935056925
